app_id,job_id,user_id,applied_at,ai_int_start,ai_int_finish,recruiter_view,resp_time_hrs,sla_status,final_status
A-116595,J-1089,U-66595,2025-03-06 09:22:00,2025-03-06 09:33:00,2025-03-06 09:49:00,2025-03-06 12:15:24,2.44,Met,Rejected
A-116596,J-1058,U-66596,2025-03-20 21:15:00,,,,,,Dropped During AI Interview
A-116597,J-1002,U-66597,2025-01-20 10:54:00,2025-01-20 11:14:00,2025-01-20 11:30:00,2025-01-20 20:14:24,8.74,Breached,Rejected
A-116598,J-1132,U-66598,2025-03-27 15:46:00,2025-03-27 16:16:00,2025-03-27 16:31:00,2025-03-27 23:56:12,7.42,Breached,Lost to Competitor
A-116599,J-1018,U-66599,2025-01-21 18:34:00,2025-01-21 18:59:00,2025-01-21 19:14:00,2025-01-22 03:23:00,8.15,Breached,Rejected
A-116600,J-1106,U-66600,2025-01-17 08:21:00,2025-01-17 08:46:00,2025-01-17 09:01:00,2025-01-17 13:38:12,4.62,Breached,Rejected
A-116601,J-1109,U-66601,2025-01-20 13:47:00,2025-01-20 14:10:00,2025-01-20 14:26:00,2025-01-20 18:45:12,4.32,Breached,Lost to Competitor
A-116602,J-1073,U-66602,2025-01-25 04:37:00,2025-01-25 05:03:00,2025-01-25 05:19:00,2025-01-25 09:46:36,4.46,Breached,Rejected
A-116603,J-1049,U-66603,2025-02-28 14:45:00,2025-02-28 15:12:00,2025-02-28 15:28:00,2025-02-28 20:02:12,4.57,Met,Rejected
A-116604,J-1045,U-66604,2025-02-21 07:12:00,,,,,,Dropped During AI Interview
A-116605,J-1026,U-66605,2025-01-28 13:43:00,2025-01-28 14:06:00,2025-01-28 14:22:00,2025-01-28 20:07:36,5.76,Met,Rejected
A-116606,J-1058,U-66606,2025-03-29 01:47:00,2025-03-29 02:16:00,2025-03-29 02:36:00,2025-03-29 10:59:24,8.39,Breached,Rejected
A-116607,J-1104,U-66607,2025-03-30 01:49:00,2025-03-30 02:05:00,2025-03-30 02:25:00,2025-03-30 03:23:48,0.98,Met,Hired
A-116608,J-1013,U-66608,2025-02-14 08:32:00,2025-02-14 09:01:00,2025-02-14 09:19:00,2025-02-14 19:09:24,9.84,Breached,Rejected
A-116609,J-1022,U-66609,2025-02-23 10:06:00,2025-02-23 10:27:00,2025-02-23 10:42:00,2025-02-23 20:39:36,9.96,Breached,Rejected
A-116610,J-1012,U-66610,2025-02-24 13:08:00,2025-02-24 13:26:00,2025-02-24 13:41:00,2025-02-24 15:29:00,1.8,Met,Rejected
A-116611,J-1053,U-66611,2025-02-19 16:29:00,2025-02-19 16:51:00,2025-02-19 17:06:00,2025-02-19 18:33:36,1.46,Met,Hired
A-116612,J-1030,U-66612,2025-02-17 07:24:00,2025-02-17 07:29:00,2025-02-17 07:49:00,2025-02-17 11:50:12,4.02,Breached,Rejected
A-116613,J-1014,U-66613,2025-03-02 17:55:00,,,,,,Dropped During AI Interview
A-116614,J-1070,U-66614,2025-03-19 00:42:00,2025-03-19 00:47:00,2025-03-19 01:02:00,2025-03-19 09:25:24,8.39,Breached,Lost to Competitor
A-116615,J-1136,U-66615,2025-02-03 16:00:00,2025-02-03 16:06:00,2025-02-03 16:23:00,2025-02-03 19:28:24,3.09,Breached,Rejected
A-116616,J-1095,U-66616,2025-02-08 00:04:00,2025-02-08 00:09:00,2025-02-08 00:24:00,2025-02-08 07:39:36,7.26,Met,Rejected
A-116617,J-1133,U-66617,2025-02-22 06:13:00,2025-02-22 06:27:00,,,,,Dropped During AI Interview
A-116618,J-1055,U-66618,2025-02-07 12:45:00,2025-02-07 13:08:00,2025-02-07 13:28:00,2025-02-07 15:20:48,1.88,Met,Hired
A-116619,J-1050,U-66619,2025-02-19 06:05:00,2025-02-19 06:15:00,2025-02-19 06:33:00,2025-02-19 07:19:12,0.77,Met,Hired
A-116620,J-1003,U-66620,2025-02-08 18:53:00,2025-02-08 19:03:00,2025-02-08 19:19:00,2025-02-08 20:50:48,1.53,Met,Hired
A-116621,J-1049,U-66621,2025-01-08 18:24:00,2025-01-08 18:37:00,2025-01-08 18:56:00,2025-01-09 00:25:24,5.49,Met,Rejected
A-116622,J-1076,U-66622,2025-03-02 06:21:00,2025-03-02 06:43:00,2025-03-02 06:59:00,2025-03-02 16:11:00,9.2,Breached,Lost to Competitor
A-116623,J-1116,U-66623,2025-02-26 21:16:00,2025-02-26 21:25:00,2025-02-26 21:42:00,2025-02-27 01:05:24,3.39,Met,Hired
A-116624,J-1041,U-66624,2025-01-12 03:23:00,2025-01-12 03:29:00,2025-01-12 03:45:00,2025-01-12 11:27:36,7.71,Breached,Rejected
A-116625,J-1119,U-66625,2025-02-07 19:40:00,,,,,,Dropped During AI Interview
A-116626,J-1149,U-66626,2025-01-12 12:08:00,2025-01-12 12:28:00,2025-01-12 12:45:00,2025-01-12 21:16:48,8.53,Breached,Rejected
A-116627,J-1061,U-66627,2025-01-29 18:23:00,2025-01-29 18:28:00,2025-01-29 18:45:00,2025-01-29 20:20:24,1.59,Met,Rejected
A-116628,J-1055,U-66628,2025-01-29 10:49:00,2025-01-29 11:07:00,2025-01-29 11:27:00,2025-01-29 13:38:24,2.19,Met,Hired
A-116629,J-1127,U-66629,2025-03-13 07:12:00,2025-03-13 07:27:00,2025-03-13 07:46:00,2025-03-13 16:26:12,8.67,Breached,Rejected
A-116630,J-1042,U-66630,2025-03-10 13:53:00,2025-03-10 14:17:00,2025-03-10 14:32:00,2025-03-11 00:17:00,9.75,Breached,Rejected
A-116631,J-1093,U-66631,2025-02-02 18:35:00,2025-02-02 18:41:00,2025-02-02 18:56:00,2025-02-03 04:03:12,9.12,Breached,Rejected
A-116632,J-1066,U-66632,2025-03-19 12:05:00,,,,,,Dropped During AI Interview
A-116633,J-1106,U-66633,2025-01-31 08:09:00,2025-01-31 08:17:00,2025-01-31 08:37:00,2025-01-31 18:02:12,9.42,Breached,Rejected
A-116634,J-1146,U-66634,2025-02-09 10:47:00,2025-02-09 11:13:00,2025-02-09 11:28:00,2025-02-09 12:22:36,0.91,Met,Lost to Competitor
A-116635,J-1080,U-66635,2025-03-19 02:17:00,2025-03-19 02:23:00,,,,,Dropped During AI Interview
A-116636,J-1025,U-66636,2025-03-31 15:26:00,,,,,,Dropped During AI Interview
A-116637,J-1135,U-66637,2025-03-10 10:11:00,2025-03-10 10:16:00,2025-03-10 10:36:00,2025-03-10 14:40:12,4.07,Met,Lost to Competitor
A-116638,J-1031,U-66638,2025-03-17 07:34:00,2025-03-17 07:50:00,,,,,Dropped During AI Interview
A-116639,J-1131,U-66639,2025-01-08 19:02:00,2025-01-08 19:08:00,,,,,Dropped During AI Interview
A-116640,J-1003,U-66640,2025-02-06 10:15:00,2025-02-06 10:42:00,2025-02-06 11:02:00,2025-02-06 12:48:48,1.78,Met,Hired
A-116641,J-1015,U-66641,2025-01-10 22:32:00,2025-01-10 22:59:00,2025-01-10 23:15:00,2025-01-11 07:38:24,8.39,Breached,Rejected
A-116642,J-1096,U-66642,2025-03-27 14:19:00,2025-03-27 14:49:00,2025-03-27 15:05:00,2025-03-27 21:56:36,6.86,Breached,Rejected
A-116643,J-1044,U-66643,2025-03-19 07:29:00,2025-03-19 07:56:00,2025-03-19 08:13:00,2025-03-19 14:31:36,6.31,Met,Lost to Competitor
A-116644,J-1060,U-66644,2025-03-31 03:04:00,2025-03-31 03:30:00,2025-03-31 03:45:00,2025-03-31 09:39:00,5.9,Breached,Rejected
A-116645,J-1055,U-66645,2025-02-12 12:27:00,2025-02-12 12:35:00,2025-02-12 12:50:00,2025-02-12 14:30:12,1.67,Met,Hired
A-116646,J-1083,U-66646,2025-02-21 22:16:00,2025-02-21 22:25:00,2025-02-21 22:43:00,2025-02-22 00:09:24,1.44,Met,Hired
A-116647,J-1002,U-66647,2025-02-06 06:18:00,2025-02-06 06:36:00,2025-02-06 06:52:00,2025-02-06 13:02:12,6.17,Met,Hired
A-116648,J-1121,U-66648,2025-03-28 00:37:00,2025-03-28 01:01:00,2025-03-28 01:20:00,2025-03-28 04:47:36,3.46,Met,Rejected
A-116649,J-1095,U-66649,2025-02-22 05:02:00,2025-02-22 05:30:00,2025-02-22 05:50:00,2025-02-22 09:50:00,4.0,Met,Rejected
A-116650,J-1074,U-66650,2025-03-04 01:02:00,2025-03-04 01:11:00,2025-03-04 01:27:00,2025-03-04 10:42:36,9.26,Breached,Rejected
A-116651,J-1044,U-66651,2025-03-03 14:12:00,2025-03-03 14:41:00,2025-03-03 14:59:00,2025-03-03 22:38:36,7.66,Met,Lost to Competitor
A-116652,J-1113,U-66652,2025-02-24 17:07:00,2025-02-24 17:12:00,2025-02-24 17:30:00,2025-02-25 02:42:00,9.2,Breached,Rejected
A-116653,J-1035,U-66653,2025-03-05 03:47:00,2025-03-05 04:05:00,2025-03-05 04:21:00,2025-03-05 05:57:00,1.6,Met,Hired
A-116654,J-1144,U-66654,2025-02-08 01:08:00,2025-02-08 01:38:00,2025-02-08 01:55:00,2025-02-08 10:52:36,8.96,Breached,Lost to Competitor
A-116655,J-1143,U-66655,2025-01-23 01:59:00,2025-01-23 02:28:00,2025-01-23 02:46:00,2025-01-23 11:54:24,9.14,Breached,Rejected
A-116656,J-1116,U-66656,2025-01-25 17:09:00,2025-01-25 17:16:00,2025-01-25 17:31:00,2025-01-26 03:31:00,10.0,Breached,Rejected
A-116657,J-1088,U-66657,2025-03-23 11:10:00,2025-03-23 11:23:00,,,,,Dropped During AI Interview
A-116658,J-1051,U-66658,2025-01-06 07:50:00,2025-01-06 08:11:00,2025-01-06 08:28:00,2025-01-06 15:11:12,6.72,Met,Rejected
A-116659,J-1044,U-66659,2025-02-26 19:26:00,2025-02-26 19:52:00,2025-02-26 20:12:00,2025-02-26 21:00:36,0.81,Met,Hired
A-116660,J-1042,U-66660,2025-01-03 09:48:00,2025-01-03 10:10:00,2025-01-03 10:28:00,2025-01-03 15:54:24,5.44,Met,Lost to Competitor
A-116661,J-1035,U-66661,2025-02-05 12:47:00,2025-02-05 12:58:00,2025-02-05 13:15:00,2025-02-05 15:30:00,2.25,Met,Hired
A-116662,J-1086,U-66662,2025-02-26 13:56:00,2025-02-26 14:26:00,2025-02-26 14:45:00,2025-02-26 15:23:24,0.64,Met,Hired
A-116663,J-1056,U-66663,2025-02-20 20:13:00,2025-02-20 20:33:00,2025-02-20 20:48:00,2025-02-21 01:00:00,4.2,Met,Rejected
A-116664,J-1086,U-66664,2025-03-12 03:27:00,2025-03-12 03:41:00,2025-03-12 03:56:00,2025-03-12 07:15:12,3.32,Breached,Rejected
A-116665,J-1057,U-66665,2025-03-24 04:11:00,2025-03-24 04:16:00,2025-03-24 04:34:00,2025-03-24 13:53:48,9.33,Breached,Rejected
A-116666,J-1004,U-66666,2025-03-21 08:46:00,2025-03-21 09:04:00,2025-03-21 09:20:00,2025-03-21 18:03:12,8.72,Breached,Hired
A-116667,J-1070,U-66667,2025-02-02 13:57:00,2025-02-02 14:22:00,2025-02-02 14:42:00,2025-02-02 17:28:48,2.78,Met,Lost to Competitor
A-116668,J-1044,U-66668,2025-02-28 03:29:00,,,,,,Dropped During AI Interview
A-116669,J-1150,U-66669,2025-02-09 23:41:00,2025-02-09 23:51:00,2025-02-10 00:11:00,2025-02-10 02:12:48,2.03,Met,Hired
A-116670,J-1029,U-66670,2025-01-12 05:36:00,2025-01-12 05:42:00,2025-01-12 05:58:00,2025-01-12 11:20:48,5.38,Met,Rejected
A-116671,J-1141,U-66671,2025-04-01 19:21:00,2025-04-01 19:33:00,2025-04-01 19:48:00,2025-04-01 23:53:24,4.09,Met,Rejected
A-116672,J-1012,U-66672,2025-03-29 04:52:00,2025-03-29 05:00:00,2025-03-29 05:17:00,2025-03-29 14:35:36,9.31,Breached,Rejected
A-116673,J-1010,U-66673,2025-02-13 07:23:00,,,,,,Dropped During AI Interview
A-116674,J-1030,U-66674,2025-03-28 21:33:00,2025-03-28 21:43:00,2025-03-28 22:03:00,2025-03-29 01:29:24,3.44,Breached,Lost to Competitor
A-116675,J-1048,U-66675,2025-03-28 02:39:00,2025-03-28 02:52:00,2025-03-28 03:07:00,2025-03-28 05:16:00,2.15,Met,Lost to Competitor
A-116676,J-1034,U-66676,2025-01-04 16:45:00,2025-01-04 16:59:00,2025-01-04 17:14:00,2025-01-05 00:51:48,7.63,Met,Rejected
A-116677,J-1119,U-66677,2025-01-24 21:41:00,2025-01-24 22:05:00,2025-01-24 22:20:00,2025-01-25 08:11:00,9.85,Breached,Rejected
A-116678,J-1023,U-66678,2025-01-17 10:46:00,2025-01-17 11:11:00,2025-01-17 11:29:00,2025-01-17 15:32:00,4.05,Breached,Lost to Competitor
A-116679,J-1088,U-66679,2025-01-16 09:53:00,2025-01-16 10:14:00,2025-01-16 10:33:00,2025-01-16 13:39:36,3.11,Met,Hired
A-116680,J-1047,U-66680,2025-01-10 23:31:00,2025-01-10 23:46:00,2025-01-11 00:05:00,2025-01-11 02:32:00,2.45,Met,Rejected
A-116681,J-1036,U-66681,2025-03-03 19:07:00,2025-03-03 19:23:00,2025-03-03 19:43:00,2025-03-04 03:45:24,8.04,Breached,Rejected
A-116682,J-1139,U-66682,2025-03-24 19:55:00,2025-03-24 20:08:00,2025-03-24 20:24:00,2025-03-24 21:17:24,0.89,Met,Hired
A-116683,J-1079,U-66683,2025-03-29 18:03:00,2025-03-29 18:32:00,2025-03-29 18:49:00,2025-03-30 03:55:00,9.1,Breached,Rejected
A-116684,J-1141,U-66684,2025-01-08 21:20:00,2025-01-08 21:43:00,2025-01-08 21:58:00,2025-01-09 01:47:12,3.82,Met,Hired
A-116685,J-1150,U-66685,2025-03-20 17:47:00,2025-03-20 18:00:00,2025-03-20 18:20:00,2025-03-20 20:12:48,1.88,Met,Hired
A-116686,J-1096,U-66686,2025-03-25 13:52:00,2025-03-25 14:04:00,2025-03-25 14:22:00,2025-03-25 23:34:36,9.21,Breached,Rejected
A-116687,J-1025,U-66687,2025-01-17 14:41:00,2025-01-17 15:06:00,2025-01-17 15:26:00,2025-01-17 21:56:36,6.51,Breached,Rejected
A-116688,J-1047,U-66688,2025-01-15 05:05:00,2025-01-15 05:24:00,2025-01-15 05:40:00,2025-01-15 14:14:48,8.58,Breached,Rejected
A-116689,J-1035,U-66689,2025-02-03 22:03:00,2025-02-03 22:28:00,2025-02-03 22:45:00,2025-02-04 07:22:12,8.62,Breached,Rejected
A-116690,J-1100,U-66690,2025-01-09 00:00:00,2025-01-09 00:28:00,2025-01-09 00:46:00,2025-01-09 08:48:24,8.04,Breached,Rejected
A-116691,J-1065,U-66691,2025-01-06 05:01:00,2025-01-06 05:24:00,2025-01-06 05:43:00,2025-01-06 08:08:12,2.42,Met,Hired
A-116692,J-1143,U-66692,2025-01-01 12:33:00,2025-01-01 12:53:00,2025-01-01 13:09:00,2025-01-01 21:13:12,8.07,Breached,Rejected
A-116693,J-1044,U-66693,2025-03-14 21:56:00,2025-03-14 22:11:00,2025-03-14 22:31:00,2025-03-15 00:32:12,2.02,Met,Hired
A-116694,J-1114,U-66694,2025-03-26 07:28:00,,,,,,Dropped During AI Interview
A-116695,J-1049,U-66695,2025-01-21 07:39:00,2025-01-21 07:53:00,2025-01-21 08:10:00,2025-01-21 17:18:24,9.14,Breached,Hired
A-116696,J-1137,U-66696,2025-01-31 16:22:00,2025-01-31 16:33:00,2025-01-31 16:49:00,2025-01-31 23:40:00,6.85,Breached,Rejected
A-116697,J-1060,U-66697,2025-03-14 18:13:00,2025-03-14 18:36:00,2025-03-14 18:55:00,2025-03-14 22:06:24,3.19,Breached,Rejected
A-116698,J-1084,U-66698,2025-03-17 21:19:00,2025-03-17 21:37:00,2025-03-17 21:57:00,2025-03-18 04:53:24,6.94,Breached,Lost to Competitor
A-116699,J-1125,U-66699,2025-01-17 00:08:00,2025-01-17 00:28:00,2025-01-17 00:43:00,2025-01-17 03:47:12,3.07,Breached,Lost to Competitor
A-116700,J-1028,U-66700,2025-01-06 12:46:00,2025-01-06 13:10:00,2025-01-06 13:29:00,2025-01-06 18:21:12,4.87,Met,Hired
A-116701,J-1115,U-66701,2025-02-03 03:04:00,,,,,,Dropped During AI Interview
A-116702,J-1128,U-66702,2025-01-01 09:08:00,2025-01-01 09:26:00,2025-01-01 09:42:00,2025-01-01 12:11:24,2.49,Met,Hired
A-116703,J-1144,U-66703,2025-02-01 10:02:00,2025-02-01 10:26:00,2025-02-01 10:43:00,2025-02-01 11:25:00,0.7,Met,Hired
A-116704,J-1004,U-66704,2025-03-11 12:58:00,2025-03-11 13:22:00,2025-03-11 13:38:00,2025-03-11 15:49:24,2.19,Met,Lost to Competitor
A-116705,J-1109,U-66705,2025-01-06 22:54:00,2025-01-06 23:08:00,2025-01-06 23:26:00,2025-01-07 04:36:12,5.17,Breached,Hired
A-116706,J-1140,U-66706,2025-03-31 04:19:00,2025-03-31 04:38:00,2025-03-31 04:56:00,2025-03-31 10:51:12,5.92,Met,Rejected
A-116707,J-1020,U-66707,2025-03-14 14:47:00,2025-03-14 15:15:00,2025-03-14 15:35:00,2025-03-14 20:41:36,5.11,Breached,Hired
A-116708,J-1050,U-66708,2025-01-02 04:37:00,2025-01-02 05:01:00,2025-01-02 05:16:00,2025-01-02 13:35:48,8.33,Breached,Rejected
A-116709,J-1010,U-66709,2025-03-06 22:31:00,2025-03-06 22:56:00,2025-03-06 23:12:00,2025-03-07 08:52:12,9.67,Breached,Rejected
A-116710,J-1029,U-66710,2025-03-28 06:54:00,2025-03-28 07:14:00,,,,,Dropped During AI Interview
A-116711,J-1139,U-66711,2025-02-21 04:05:00,2025-02-21 04:14:00,2025-02-21 04:29:00,2025-02-21 13:44:36,9.26,Breached,Rejected
A-116712,J-1085,U-66712,2025-03-06 14:59:00,2025-03-06 15:19:00,2025-03-06 15:39:00,2025-03-07 01:37:48,9.98,Breached,Rejected
A-116713,J-1023,U-66713,2025-03-14 08:14:00,2025-03-14 08:29:00,2025-03-14 08:47:00,2025-03-14 15:21:12,6.57,Breached,Rejected
A-116714,J-1036,U-66714,2025-03-24 21:36:00,2025-03-24 21:44:00,2025-03-24 22:03:00,2025-03-25 04:44:24,6.69,Met,Rejected
A-116715,J-1102,U-66715,2025-02-21 04:12:00,2025-02-21 04:37:00,2025-02-21 04:55:00,2025-02-21 14:01:00,9.1,Breached,Rejected
A-116716,J-1034,U-66716,2025-02-13 09:44:00,2025-02-13 10:14:00,2025-02-13 10:30:00,2025-02-13 18:03:36,7.56,Met,Hired
A-116717,J-1042,U-66717,2025-02-28 06:45:00,2025-02-28 06:50:00,2025-02-28 07:09:00,2025-02-28 15:39:36,8.51,Breached,Rejected
A-116718,J-1003,U-66718,2025-01-18 19:59:00,2025-01-18 20:16:00,2025-01-18 20:36:00,2025-01-19 05:46:12,9.17,Breached,Lost to Competitor
A-116719,J-1133,U-66719,2025-02-16 19:10:00,2025-02-16 19:29:00,2025-02-16 19:49:00,2025-02-16 23:01:00,3.2,Breached,Hired
A-116720,J-1053,U-66720,2025-02-15 14:18:00,2025-02-15 14:35:00,2025-02-15 14:50:00,2025-02-15 16:24:48,1.58,Met,Hired
A-116721,J-1049,U-66721,2025-02-22 02:03:00,2025-02-22 02:11:00,2025-02-22 02:31:00,2025-02-22 05:04:00,2.55,Met,Hired
A-116722,J-1129,U-66722,2025-03-27 19:49:00,2025-03-27 20:02:00,2025-03-27 20:19:00,2025-03-28 00:56:12,4.62,Breached,Rejected
A-116723,J-1105,U-66723,2025-03-30 01:14:00,2025-03-30 01:28:00,2025-03-30 01:45:00,2025-03-30 02:26:24,0.69,Met,Hired
A-116724,J-1149,U-66724,2025-03-06 08:54:00,2025-03-06 09:15:00,2025-03-06 09:33:00,2025-03-06 11:04:12,1.52,Met,Hired
A-116725,J-1127,U-66725,2025-01-06 21:33:00,2025-01-06 22:00:00,2025-01-06 22:16:00,2025-01-07 02:07:00,3.85,Met,Hired
A-116726,J-1102,U-66726,2025-01-24 06:42:00,2025-01-24 07:01:00,2025-01-24 07:20:00,2025-01-24 09:23:36,2.06,Met,Hired
A-116727,J-1025,U-66727,2025-03-24 09:40:00,2025-03-24 10:06:00,2025-03-24 10:23:00,2025-03-24 15:01:24,4.64,Met,Lost to Competitor
A-116728,J-1118,U-66728,2025-03-15 03:51:00,,,,,,Dropped During AI Interview
A-116729,J-1033,U-66729,2025-01-07 08:56:00,2025-01-07 09:20:00,2025-01-07 09:38:00,2025-01-07 10:57:48,1.33,Met,Hired
A-116730,J-1091,U-66730,2025-01-21 04:13:00,2025-01-21 04:22:00,2025-01-21 04:38:00,2025-01-21 12:15:48,7.63,Breached,Rejected
A-116731,J-1032,U-66731,2025-03-20 14:05:00,2025-03-20 14:16:00,,,,,Dropped During AI Interview
A-116732,J-1106,U-66732,2025-03-22 12:39:00,2025-03-22 12:45:00,2025-03-22 13:01:00,2025-03-22 19:06:24,6.09,Breached,Rejected
A-116733,J-1133,U-66733,2025-03-27 00:12:00,2025-03-27 00:26:00,2025-03-27 00:43:00,2025-03-27 03:59:12,3.27,Breached,Rejected
A-116734,J-1047,U-66734,2025-02-17 05:29:00,2025-02-17 05:41:00,2025-02-17 05:58:00,2025-02-17 09:54:24,3.94,Breached,Hired
A-116735,J-1003,U-66735,2025-02-15 18:07:00,2025-02-15 18:29:00,2025-02-15 18:44:00,2025-02-15 22:39:12,3.92,Met,Hired
A-116736,J-1013,U-66736,2025-03-14 22:57:00,2025-03-14 23:05:00,2025-03-14 23:24:00,2025-03-15 01:26:24,2.04,Met,Hired
A-116737,J-1110,U-66737,2025-03-19 15:54:00,2025-03-19 16:17:00,2025-03-19 16:37:00,2025-03-19 22:26:48,5.83,Breached,Rejected
A-116738,J-1003,U-66738,2025-01-19 17:05:00,2025-01-19 17:21:00,2025-01-19 17:36:00,2025-01-19 23:39:36,6.06,Breached,Lost to Competitor
A-116739,J-1006,U-66739,2025-02-07 09:08:00,2025-02-07 09:32:00,2025-02-07 09:52:00,2025-02-07 15:07:36,5.26,Breached,Hired
A-116740,J-1071,U-66740,2025-02-06 05:28:00,,,,,,Dropped During AI Interview
A-116741,J-1071,U-66741,2025-03-13 23:51:00,2025-03-14 00:17:00,,,,,Dropped During AI Interview
A-116742,J-1054,U-66742,2025-02-07 04:13:00,2025-02-07 04:42:00,2025-02-07 05:00:00,2025-02-07 13:39:00,8.65,Breached,Rejected
A-116743,J-1102,U-66743,2025-03-13 05:39:00,2025-03-13 06:07:00,2025-03-13 06:24:00,2025-03-13 14:37:48,8.23,Breached,Rejected
A-116744,J-1140,U-66744,2025-02-21 08:29:00,2025-02-21 08:54:00,2025-02-21 09:09:00,2025-02-21 14:51:36,5.71,Met,Lost to Competitor
A-116745,J-1061,U-66745,2025-02-01 10:22:00,2025-02-01 10:38:00,2025-02-01 10:55:00,2025-02-01 16:29:12,5.57,Breached,Rejected
A-116746,J-1092,U-66746,2025-01-16 10:34:00,2025-01-16 10:44:00,2025-01-16 11:01:00,2025-01-16 14:59:12,3.97,Met,Rejected
A-116747,J-1062,U-66747,2025-01-13 23:17:00,2025-01-13 23:47:00,,,,,Dropped During AI Interview
A-116748,J-1025,U-66748,2025-02-19 03:46:00,,,,,,Dropped During AI Interview
A-116749,J-1077,U-66749,2025-03-17 17:53:00,,,,,,Dropped During AI Interview
A-116750,J-1065,U-66750,2025-01-25 19:09:00,2025-01-25 19:18:00,2025-01-25 19:38:00,2025-01-26 05:37:24,9.99,Breached,Lost to Competitor
A-116751,J-1127,U-66751,2025-02-15 16:29:00,2025-02-15 16:51:00,2025-02-15 17:08:00,2025-02-15 21:37:24,4.49,Met,Hired
A-116752,J-1024,U-66752,2025-02-19 09:34:00,2025-02-19 09:58:00,2025-02-19 10:18:00,2025-02-19 12:22:48,2.08,Met,Hired
A-116753,J-1148,U-66753,2025-01-24 02:30:00,2025-01-24 02:50:00,2025-01-24 03:08:00,2025-01-24 04:50:00,1.7,Met,Hired
A-116754,J-1143,U-66754,2025-02-03 20:22:00,2025-02-03 20:49:00,,,,,Dropped During AI Interview
A-116755,J-1050,U-66755,2025-01-07 07:13:00,2025-01-07 07:25:00,2025-01-07 07:42:00,2025-01-07 13:49:48,6.13,Breached,Rejected
A-116756,J-1058,U-66756,2025-01-04 00:55:00,2025-01-04 01:02:00,2025-01-04 01:17:00,2025-01-04 05:11:00,3.9,Breached,Hired
A-116757,J-1082,U-66757,2025-03-31 06:08:00,2025-03-31 06:27:00,2025-03-31 06:46:00,2025-03-31 10:06:24,3.34,Met,Rejected
A-116758,J-1020,U-66758,2025-03-31 13:03:00,2025-03-31 13:09:00,2025-03-31 13:27:00,2025-03-31 22:47:24,9.34,Breached,Rejected
A-116759,J-1026,U-66759,2025-03-26 01:47:00,2025-03-26 01:53:00,2025-03-26 02:09:00,2025-03-26 08:20:24,6.19,Met,Lost to Competitor
A-116760,J-1063,U-66760,2025-03-09 09:01:00,2025-03-09 09:11:00,2025-03-09 09:30:00,2025-03-09 14:08:24,4.64,Met,Rejected
A-116761,J-1045,U-66761,2025-01-11 21:23:00,2025-01-11 21:32:00,2025-01-11 21:47:00,2025-01-11 22:29:00,0.7,Met,Rejected
A-116762,J-1040,U-66762,2025-02-20 01:31:00,2025-02-20 01:37:00,2025-02-20 01:54:00,2025-02-20 08:42:00,6.8,Breached,Rejected
A-116763,J-1150,U-66763,2025-02-04 13:26:00,2025-02-04 13:32:00,2025-02-04 13:49:00,2025-02-04 21:02:48,7.23,Breached,Rejected
A-116764,J-1070,U-66764,2025-01-24 15:56:00,2025-01-24 16:26:00,2025-01-24 16:44:00,2025-01-24 17:39:12,0.92,Met,Hired
A-116765,J-1144,U-66765,2025-01-07 08:26:00,2025-01-07 08:52:00,2025-01-07 09:11:00,2025-01-07 16:01:24,6.84,Breached,Rejected
A-116766,J-1030,U-66766,2025-01-03 06:42:00,2025-01-03 07:01:00,2025-01-03 07:21:00,2025-01-03 12:06:00,4.75,Breached,Rejected
A-116767,J-1146,U-66767,2025-01-27 20:11:00,2025-01-27 20:37:00,2025-01-27 20:55:00,2025-01-28 04:05:12,7.17,Breached,Rejected
A-116768,J-1112,U-66768,2025-03-07 14:55:00,2025-03-07 15:24:00,2025-03-07 15:43:00,2025-03-07 23:40:36,7.96,Breached,Hired
A-116769,J-1049,U-66769,2025-03-17 21:38:00,2025-03-17 21:59:00,2025-03-17 22:18:00,2025-03-18 02:51:36,4.56,Met,Rejected
A-116770,J-1070,U-66770,2025-02-14 04:17:00,2025-02-14 04:23:00,2025-02-14 04:40:00,2025-02-14 06:23:48,1.73,Met,Hired
A-116771,J-1127,U-66771,2025-03-08 03:45:00,2025-03-08 03:54:00,2025-03-08 04:14:00,2025-03-08 08:56:00,4.7,Met,Rejected
A-116772,J-1045,U-66772,2025-01-08 02:58:00,2025-01-08 03:21:00,2025-01-08 03:37:00,2025-01-08 11:32:12,7.92,Breached,Hired
A-116773,J-1120,U-66773,2025-02-23 04:47:00,2025-02-23 05:01:00,2025-02-23 05:19:00,2025-02-23 06:17:48,0.98,Met,Rejected
A-116774,J-1075,U-66774,2025-03-13 10:22:00,2025-03-13 10:36:00,2025-03-13 10:54:00,2025-03-13 11:36:36,0.71,Met,Hired
A-116775,J-1011,U-66775,2025-02-17 00:13:00,2025-02-17 00:26:00,2025-02-17 00:42:00,2025-02-17 07:39:36,6.96,Breached,Rejected
A-116776,J-1120,U-66776,2025-01-01 01:50:00,,,,,,Dropped During AI Interview
A-116777,J-1138,U-66777,2025-02-06 06:11:00,2025-02-06 06:16:00,2025-02-06 06:35:00,2025-02-06 14:23:36,7.81,Breached,Rejected
A-116778,J-1106,U-66778,2025-01-26 12:52:00,2025-01-26 13:08:00,2025-01-26 13:28:00,2025-01-26 20:09:24,6.69,Breached,Rejected
