app_id,ai_goodness_score,match_reason,human_rating,is_false_positive
A-115741,92,Experience Match,7,0
A-115742,70,Experience Match,7,0
A-115743,39,Tech Stack Match,4,0
A-115744,81,Tech Stack Match,6,0
A-115745,88,Tech Stack Match,9,0
A-115746,61,Experience Match,6,0
A-115747,51,Tech Stack Match,3,0
A-115748,54,Experience Match,3,0
A-115749,55,Communication,6,0
A-115750,42,Experience Match,2,0
A-115751,48,Communication,6,0
A-115752,85,Experience Match,9,0
A-115753,68,Communication,5,0
A-115754,99,Tech Stack Match,7,0
A-115755,61,SQL Skills,5,0
A-115756,90,Experience Match,8,0
A-115757,100,SQL Skills,10,0
A-115758,44,Tech Stack Match,4,0
A-115759,78,Communication,9,0
A-115760,93,Communication,8,0
A-115762,53,SQL Skills,6,0
A-115763,96,SQL Skills,10,0
A-115764,52,Tech Stack Match,6,0
A-115765,61,Tech Stack Match,8,0
A-115766,31,Experience Match,1,0
A-115767,65,SQL Skills,6,0
A-115768,63,Communication,8,0
A-115769,57,Tech Stack Match,5,0
A-115770,92,SQL Skills,9,0
A-115772,32,Experience Match,1,0
A-115773,51,Communication,7,0
A-115774,57,SQL Skills,6,0
A-115775,100,Communication,9,0
A-115776,51,Experience Match,3,0
A-115777,85,SQL Skills,8,0
A-115778,35,Tech Stack Match,2,0
A-115779,83,Communication,10,0
A-115780,95,Communication,7,0
A-115781,66,Communication,4,0
A-115782,84,Communication,7,0
A-115783,93,Experience Match,10,0
A-115784,81,Tech Stack Match,8,0
A-115785,34,Tech Stack Match,5,0
A-115786,92,Tech Stack Match,10,0
A-115787,93,Tech Stack Match,9,0
A-115789,79,Communication,6,0
A-115791,72,Experience Match,8,0
A-115792,78,Communication,9,0
A-115793,96,Experience Match,9,0
A-115794,41,Communication,6,0
A-115795,93,Communication,9,0
A-115797,96,Communication,9,0
A-115798,80,Tech Stack Match,10,0
A-115799,83,SQL Skills,6,0
A-115801,82,Experience Match,8,0
A-115803,60,Communication,4,0
A-115804,33,SQL Skills,2,0
A-115805,91,Communication,7,0
A-115806,42,Experience Match,3,0
A-115808,72,Communication,5,0
A-115809,31,Communication,3,0
A-115810,100,Tech Stack Match,10,0
A-115811,73,Tech Stack Match,6,0
A-115813,92,SQL Skills,10,0
A-115814,100,Tech Stack Match,10,0
A-115815,33,SQL Skills,2,0
A-115817,52,SQL Skills,6,0
A-115818,92,SQL Skills,10,0
A-115819,49,Experience Match,6,0
A-115820,91,SQL Skills,10,0
A-115822,41,Communication,2,0
A-115823,73,Experience Match,5,0
A-115824,66,Communication,4,0
A-115825,84,Communication,6,0
A-115826,67,Experience Match,5,0
A-115827,96,Tech Stack Match,8,0
A-115828,81,Communication,9,0
A-115830,76,Experience Match,6,0
A-115831,46,Tech Stack Match,5,0
A-115832,99,Tech Stack Match,9,0
A-115833,65,SQL Skills,8,0
A-115834,86,Experience Match,6,0
A-115835,91,Communication,8,0
A-115836,96,Experience Match,7,0
A-115837,95,Experience Match,9,0
A-115838,44,Experience Match,2,0
A-115839,72,Experience Match,9,0
A-115840,89,SQL Skills,8,0
A-115841,76,Communication,5,0
A-115842,57,SQL Skills,3,0
A-115843,71,Communication,8,0
A-115845,52,Tech Stack Match,6,0
A-115847,99,Tech Stack Match,7,0
A-115849,38,Tech Stack Match,3,0
A-115850,52,Tech Stack Match,3,0
A-115851,31,SQL Skills,1,0
A-115852,78,SQL Skills,6,0
A-115853,47,Experience Match,5,0
A-115854,54,Communication,3,0
A-115855,94,SQL Skills,10,0
A-115857,32,SQL Skills,3,0
A-115858,84,Tech Stack Match,6,0
A-115859,34,Communication,5,0
A-115860,93,Experience Match,8,0
A-115861,58,Tech Stack Match,7,0
A-115863,55,Tech Stack Match,3,0
A-115864,83,Experience Match,8,0
A-115865,49,Tech Stack Match,6,0
A-115866,82,Tech Stack Match,7,0
A-115867,88,Experience Match,10,0
A-115870,82,Communication,8,0
A-115871,97,Tech Stack Match,7,0
A-115872,60,Communication,5,0
A-115873,98,Tech Stack Match,10,0
A-115874,48,SQL Skills,3,0
A-115875,98,SQL Skills,8,0
A-115876,66,Tech Stack Match,4,0
A-115877,87,SQL Skills,8,0
A-115878,65,SQL Skills,7,0
A-115879,86,Experience Match,7,0
A-115880,98,Experience Match,7,0
A-115881,34,Experience Match,5,0
A-115882,78,SQL Skills,6,0
A-115883,58,SQL Skills,5,0
A-115884,89,Experience Match,10,0
A-115885,58,Communication,4,0
A-115886,80,Tech Stack Match,7,0
A-115888,41,Communication,6,0
A-115889,59,Experience Match,7,0
A-115890,48,SQL Skills,4,0
A-115891,62,SQL Skills,5,0
A-115892,40,SQL Skills,3,0
A-115894,70,Communication,7,0
A-115896,85,Communication,8,0
A-115897,47,Communication,2,0
A-115899,50,SQL Skills,7,0
A-115900,59,Communication,4,0
A-115901,82,Experience Match,7,0
A-115902,92,Experience Match,8,0
A-115904,55,Communication,5,0
A-115905,67,Tech Stack Match,6,0
A-115906,48,Experience Match,3,0
A-115907,66,Communication,5,0
A-115908,91,Experience Match,7,0
A-115909,61,Tech Stack Match,7,0
A-115910,79,Communication,6,0
A-115911,32,Tech Stack Match,2,0
A-115912,79,Tech Stack Match,9,0
A-115914,74,Experience Match,8,0
A-115915,38,Tech Stack Match,2,0
A-115916,41,Communication,3,0
A-115918,64,Experience Match,7,0
A-115919,32,SQL Skills,2,0
A-115920,74,Communication,9,0
A-115921,96,SQL Skills,10,0
A-115922,33,SQL Skills,3,0
A-115923,67,SQL Skills,8,0
A-115924,86,Tech Stack Match,7,0
A-115925,50,SQL Skills,5,0
A-115926,63,Communication,5,0
A-115929,47,SQL Skills,5,0
A-115930,60,Tech Stack Match,7,0
A-115931,70,SQL Skills,9,0
A-115932,47,Tech Stack Match,6,0
A-115934,79,Communication,6,0
A-115935,36,Tech Stack Match,4,0
A-115936,53,Experience Match,7,0
A-115938,44,Tech Stack Match,4,0
A-115940,97,Experience Match,8,0
A-115941,65,SQL Skills,7,0
A-115942,40,Tech Stack Match,2,0
A-115944,91,Experience Match,10,0
A-115945,38,SQL Skills,3,0
A-115946,77,Experience Match,8,0
A-115947,57,Communication,6,0
A-115948,63,Tech Stack Match,5,0
A-115949,65,Tech Stack Match,4,0
A-115950,40,Experience Match,6,0
A-115953,35,Experience Match,5,0
A-115956,97,Tech Stack Match,7,0
A-115958,79,Communication,7,0
A-115959,71,Experience Match,9,0
A-115960,68,Experience Match,6,0
A-115961,89,Tech Stack Match,10,0
A-115962,95,Tech Stack Match,9,0
A-115967,50,Communication,4,0
A-115968,98,Experience Match,9,0
A-115969,65,Experience Match,6,0
A-115970,37,SQL Skills,2,0
A-115971,59,Experience Match,6,0
A-115972,97,Communication,10,0
A-115973,82,Experience Match,10,0
A-115974,37,Experience Match,1,0
A-115976,72,SQL Skills,8,0
A-115977,80,Communication,6,0
A-115979,79,Experience Match,5,0
A-115980,98,Tech Stack Match,10,0
A-115981,33,Communication,5,0
A-115982,57,Communication,7,0
A-115983,33,SQL Skills,1,0
A-115984,49,Communication,4,0
A-115987,77,Communication,7,0
A-115988,94,SQL Skills,7,0
A-115989,95,Tech Stack Match,9,0
A-115990,57,Tech Stack Match,4,0
A-115991,75,Tech Stack Match,5,0
A-115992,100,Tech Stack Match,8,0
A-115993,57,SQL Skills,5,0
A-115994,38,Tech Stack Match,1,0
A-115995,59,Communication,4,0
A-115996,80,Tech Stack Match,9,0
A-115997,82,Communication,6,0
A-115998,82,Communication,9,0
A-115999,89,Tech Stack Match,7,0
A-116000,97,SQL Skills,7,0
A-116001,69,SQL Skills,7,0
A-116002,41,Tech Stack Match,4,0
A-116003,65,Tech Stack Match,5,0
A-116004,75,SQL Skills,5,0
A-116005,41,SQL Skills,4,0
A-116006,54,SQL Skills,7,0
A-116008,78,Experience Match,7,0
A-116009,86,Experience Match,10,0
A-116010,53,Tech Stack Match,7,0
A-116011,61,Communication,7,0
A-116012,88,SQL Skills,7,0
A-116013,33,Communication,3,0
A-116014,64,SQL Skills,7,0
A-116015,63,SQL Skills,4,0
A-116016,44,SQL Skills,5,0
A-116017,99,Tech Stack Match,7,0
A-116018,90,SQL Skills,10,0
A-116020,65,Experience Match,6,0
A-116021,75,Communication,7,0
A-116023,57,Experience Match,6,0
A-116024,90,SQL Skills,9,0
A-116025,74,SQL Skills,7,0
A-116026,79,Tech Stack Match,5,0
A-116027,63,Experience Match,4,0
A-116028,87,Experience Match,6,0
A-116029,81,Tech Stack Match,10,0
A-116030,84,Tech Stack Match,7,0
A-116031,34,Tech Stack Match,3,0
A-116032,56,Experience Match,5,0
A-116034,80,Experience Match,7,0
A-116036,69,SQL Skills,8,0
A-116037,65,Experience Match,8,0
A-116038,36,SQL Skills,5,0
A-116039,98,Experience Match,7,0
A-116040,60,Experience Match,6,0
A-116041,56,Communication,6,0
A-116042,78,Communication,9,0
A-116043,57,SQL Skills,6,0
A-116046,83,Communication,8,0
A-116047,100,SQL Skills,10,0
A-116049,76,Experience Match,6,0
A-116050,48,Communication,3,0
A-116051,97,Tech Stack Match,10,0
A-116052,94,SQL Skills,8,0
A-116053,76,Tech Stack Match,5,0
A-116054,41,Experience Match,4,0
A-116055,57,Tech Stack Match,7,0
A-116056,33,Tech Stack Match,5,0
A-116057,45,Tech Stack Match,3,0
A-116058,46,Experience Match,4,0
A-116059,75,Communication,9,0
A-116060,56,Communication,7,0
A-116061,48,SQL Skills,4,0
A-116062,57,Communication,7,0
A-116064,93,Tech Stack Match,10,0
A-116065,98,Communication,10,0
A-116066,63,Experience Match,8,0
A-116068,99,Experience Match,10,0
A-116069,40,Tech Stack Match,2,0
A-116071,79,SQL Skills,5,0
A-116072,34,SQL Skills,2,0
A-116073,87,Communication,10,0
A-116074,83,Experience Match,9,0
A-116075,39,Tech Stack Match,5,0
A-116077,85,Communication,10,0
A-116078,95,Experience Match,10,0
A-116079,40,Communication,2,0
A-116080,86,Communication,7,0
A-116081,60,Experience Match,8,0
A-116082,30,Experience Match,1,0
A-116083,57,Tech Stack Match,6,0
A-116085,100,SQL Skills,10,0
A-116086,64,Communication,4,0
A-116090,72,Tech Stack Match,5,0
A-116091,33,Experience Match,5,0
A-116092,69,Tech Stack Match,6,0
A-116093,92,Tech Stack Match,7,0
A-116094,57,Communication,4,0
A-116095,85,Tech Stack Match,9,0
A-116096,62,Experience Match,6,0
A-116097,67,SQL Skills,7,0
A-116098,96,Experience Match,9,0
A-116100,54,SQL Skills,6,0
A-116101,54,Communication,5,0
A-116102,56,Communication,3,0
A-116103,88,Communication,9,0
A-116104,95,SQL Skills,8,0
A-116105,36,SQL Skills,4,0
A-116106,52,SQL Skills,3,0
A-116107,66,Tech Stack Match,5,0
A-116108,74,Tech Stack Match,5,0
A-116109,32,SQL Skills,2,0
A-116110,65,SQL Skills,5,0
A-116111,88,Communication,8,0
A-116112,90,Experience Match,9,0
A-116113,63,Tech Stack Match,4,0
A-116115,53,SQL Skills,7,0
A-116116,51,Communication,4,0
A-116118,68,SQL Skills,7,0
A-116119,99,Communication,9,0
A-116120,54,SQL Skills,6,0
A-116122,72,Communication,5,0
A-116125,95,Experience Match,10,0
A-116126,76,Communication,8,0
A-116127,86,Communication,8,0
A-116128,78,Experience Match,6,0
A-116129,71,SQL Skills,7,0
A-116131,75,Communication,6,0
A-116132,64,Experience Match,8,0
A-116133,76,Tech Stack Match,5,0
A-116134,42,Tech Stack Match,4,0
A-116135,74,Communication,7,0
A-116137,93,Tech Stack Match,8,0
A-116141,94,Tech Stack Match,8,0
A-116142,34,Tech Stack Match,4,0
A-116143,61,Experience Match,5,0
A-116144,82,SQL Skills,10,0
A-116145,66,Experience Match,7,0
A-116146,77,Communication,8,0
A-116147,71,Communication,5,0
A-116148,92,Communication,8,0
A-116149,100,Tech Stack Match,9,0
A-116152,56,SQL Skills,3,0
A-116155,78,Communication,8,0
A-116158,76,Experience Match,9,0
A-116159,91,SQL Skills,10,0
A-116160,55,Experience Match,7,0
A-116161,57,Communication,6,0
A-116163,38,Tech Stack Match,2,0
A-116164,93,Experience Match,10,0
A-116165,85,Tech Stack Match,9,0
A-116166,91,SQL Skills,10,0
A-116167,73,SQL Skills,7,0
A-116168,75,Tech Stack Match,8,0
A-116169,55,Tech Stack Match,6,0
A-116170,84,Communication,7,0
A-116171,94,Experience Match,9,0
A-116172,48,Communication,4,0
A-116173,40,Communication,2,0
A-116174,79,SQL Skills,6,0
A-116175,90,SQL Skills,10,0
A-116177,100,Tech Stack Match,8,0
A-116178,57,Experience Match,5,0
A-116179,66,Communication,5,0
A-116180,99,SQL Skills,9,0
A-116181,98,Tech Stack Match,8,0
A-116183,51,Experience Match,7,0
A-116184,85,Communication,10,0
A-116185,49,Communication,4,0
A-116186,95,Experience Match,8,0
A-116187,31,Communication,1,0
A-116188,51,Experience Match,6,0
A-116189,94,Experience Match,9,0
A-116190,95,SQL Skills,10,0
A-116191,60,Tech Stack Match,5,0
A-116192,89,Experience Match,8,0
A-116193,81,Communication,8,0
A-116194,59,Communication,4,0
A-116195,89,Experience Match,7,0
A-116196,100,Experience Match,10,0
A-116197,34,SQL Skills,5,0
A-116198,40,Tech Stack Match,3,0
A-116200,60,SQL Skills,8,0
A-116201,31,SQL Skills,2,0
A-116202,90,Tech Stack Match,8,0
A-116203,72,SQL Skills,5,0
A-116204,45,Experience Match,6,0
A-116205,45,Communication,6,0
A-116207,81,Experience Match,9,0
A-116209,65,Tech Stack Match,7,0
A-116211,100,SQL Skills,9,0
A-116213,49,Tech Stack Match,5,0
A-116214,57,Experience Match,3,0
A-116215,84,Communication,6,0
A-116216,81,Experience Match,10,0
A-116217,30,SQL Skills,1,0
A-116218,68,Communication,7,0
A-116219,67,Communication,8,0
A-116220,66,SQL Skills,5,0
A-116221,46,Tech Stack Match,3,0
A-116223,55,SQL Skills,5,0
A-116224,86,Communication,8,0
A-116225,47,SQL Skills,6,0
A-116226,95,Experience Match,9,0
A-116227,57,Experience Match,4,0
A-116229,69,Experience Match,6,0
A-116230,92,Communication,8,0
A-116231,65,Communication,7,0
A-116232,34,Experience Match,2,0
A-116234,52,Communication,7,0
A-116235,93,Experience Match,7,0
A-116236,98,Communication,8,0
A-116237,51,Experience Match,4,0
A-116238,72,Communication,8,0
A-116239,39,Tech Stack Match,5,0
A-116240,71,Tech Stack Match,7,0
A-116241,64,Tech Stack Match,8,0
A-116242,98,Communication,10,0
A-116243,93,Communication,9,0
A-116244,78,Tech Stack Match,5,0
A-116245,53,Tech Stack Match,5,0
A-116246,50,Tech Stack Match,4,0
A-116247,43,Communication,2,0
A-116248,94,Experience Match,10,0
A-116249,80,Experience Match,7,0
A-116250,64,Communication,7,0
A-116251,92,Tech Stack Match,10,0
A-116252,77,Experience Match,8,0
A-116253,78,Communication,6,0
A-116254,78,Experience Match,5,0
A-116255,84,Communication,7,0
A-116256,97,SQL Skills,9,0
A-116257,99,Experience Match,10,0
A-116258,70,Experience Match,5,0
A-116259,82,Experience Match,7,0
A-116260,99,SQL Skills,9,0
A-116261,100,Communication,10,0
A-116262,52,Communication,4,0
A-116263,45,Tech Stack Match,4,0
A-116265,51,SQL Skills,7,0
A-116266,50,SQL Skills,6,0
A-116267,59,SQL Skills,5,0
A-116268,74,Experience Match,5,0
A-116269,83,SQL Skills,7,0
A-116270,57,SQL Skills,5,0
A-116271,76,SQL Skills,7,0
A-116272,88,Tech Stack Match,9,0
A-116273,96,Communication,10,0
A-116274,95,Experience Match,10,0
A-116275,68,Communication,6,0
A-116276,43,Communication,3,0
A-116277,87,Communication,6,0
A-116278,81,Communication,6,0
A-116280,42,Experience Match,2,0
A-116281,44,Experience Match,2,0
A-116282,55,SQL Skills,7,0
A-116283,51,Experience Match,4,0
A-116284,82,Tech Stack Match,10,0
A-116285,98,Tech Stack Match,7,0
A-116286,42,SQL Skills,6,0
A-116287,90,SQL Skills,9,0
A-116289,36,Experience Match,5,0
A-116290,78,SQL Skills,7,0
A-116291,81,Communication,6,0
A-116292,83,SQL Skills,7,0
A-116293,32,Communication,1,0
A-116294,80,Experience Match,10,0
A-116295,50,Communication,7,0
A-116296,97,Tech Stack Match,10,0
A-116297,40,Experience Match,5,0
A-116298,89,Tech Stack Match,8,0
A-116299,42,SQL Skills,3,0
A-116300,70,Tech Stack Match,5,0
A-116301,59,Experience Match,7,0
A-116303,89,Tech Stack Match,8,0
A-116305,54,Tech Stack Match,4,0
A-116306,90,Experience Match,10,0
A-116308,82,Experience Match,10,0
A-116309,92,SQL Skills,7,0
A-116311,36,Experience Match,2,0
A-116312,78,Communication,5,0
A-116313,67,Tech Stack Match,6,0
A-116314,46,Communication,2,0
A-116315,74,Tech Stack Match,8,0
A-116316,100,Tech Stack Match,9,0
A-116317,37,SQL Skills,2,0
A-116318,50,SQL Skills,6,0
A-116319,75,Experience Match,9,0
A-116320,62,Communication,6,0
A-116322,94,Experience Match,8,0
A-116323,97,Experience Match,8,0
A-116324,39,Communication,3,0
A-116325,61,Tech Stack Match,4,0
A-116326,72,Experience Match,5,0
A-116327,74,Communication,7,0
A-116328,60,Tech Stack Match,7,0
A-116329,68,Experience Match,7,0
A-116330,40,SQL Skills,4,0
A-116331,30,SQL Skills,1,0
A-116332,34,Experience Match,5,0
A-116333,87,Experience Match,10,0
A-116334,100,Tech Stack Match,10,0
A-116335,56,Tech Stack Match,4,0
A-116336,40,Tech Stack Match,4,0
A-116337,45,Tech Stack Match,4,0
A-116338,52,SQL Skills,3,0
A-116339,99,SQL Skills,10,0
A-116340,50,Tech Stack Match,6,0
A-116341,100,SQL Skills,8,0
A-116342,88,Tech Stack Match,9,0
A-116343,68,SQL Skills,7,0
A-116344,67,Experience Match,8,0
A-116345,65,Tech Stack Match,6,0
A-116346,88,Tech Stack Match,7,0
A-116349,50,Communication,3,0
A-116350,90,Experience Match,8,0
A-116351,96,Tech Stack Match,9,0
A-116352,66,Tech Stack Match,7,0
A-116353,89,Communication,6,0
A-116354,33,Communication,4,0
A-116355,38,SQL Skills,3,0
A-116357,68,Tech Stack Match,7,0
A-116359,98,Experience Match,7,0
A-116360,82,Experience Match,7,0
A-116361,88,Experience Match,6,0
A-116362,83,Communication,9,0
A-116363,67,Experience Match,6,0
A-116364,89,Tech Stack Match,10,0
A-116365,44,Experience Match,4,0
A-116367,99,Tech Stack Match,10,0
A-116369,94,Experience Match,7,0
A-116374,65,Experience Match,6,0
A-116375,67,Tech Stack Match,4,0
A-116376,55,Experience Match,3,0
A-116377,97,Experience Match,8,0
A-116378,48,Experience Match,2,0
A-116379,71,Communication,6,0
A-116380,44,Tech Stack Match,2,0
A-116381,69,SQL Skills,5,0
A-116382,55,Communication,7,0
A-116383,59,Communication,5,0
A-116384,90,Tech Stack Match,10,0
A-116386,58,Experience Match,4,0
A-116387,97,Experience Match,7,0
A-116388,81,Communication,7,0
A-116389,86,Communication,7,0
A-116390,77,Experience Match,8,0
A-116392,96,Experience Match,10,0
A-116394,76,Experience Match,6,0
A-116395,100,Communication,9,0
A-116396,75,Experience Match,5,0
A-116397,56,Experience Match,4,0
A-116398,48,Tech Stack Match,6,0
A-116400,97,Communication,9,0
A-116401,68,Experience Match,5,0
A-116402,86,Experience Match,9,0
A-116403,37,Communication,3,0
A-116405,97,Experience Match,7,0
A-116407,51,Tech Stack Match,3,0
A-116408,46,SQL Skills,3,0
A-116409,99,SQL Skills,10,0
A-116410,76,SQL Skills,7,0
A-116413,47,Communication,2,0
A-116414,36,Communication,2,0
A-116415,76,Experience Match,5,0
A-116417,97,Tech Stack Match,8,0
A-116418,100,SQL Skills,8,0
A-116420,67,Experience Match,8,0
A-116421,75,Experience Match,5,0
A-116422,77,Tech Stack Match,6,0
A-116423,54,SQL Skills,4,0
A-116424,84,Experience Match,9,0
A-116425,30,Communication,4,0
A-116426,47,Communication,2,0
A-116427,31,Communication,4,0
A-116428,42,SQL Skills,5,0
A-116431,74,Communication,5,0
A-116433,76,SQL Skills,8,0
A-116434,39,Communication,2,0
A-116435,72,Experience Match,6,0
A-116436,65,Tech Stack Match,5,0
A-116437,39,SQL Skills,3,0
A-116438,64,SQL Skills,8,0
A-116440,48,Tech Stack Match,4,0
A-116441,51,Experience Match,5,0
A-116442,87,SQL Skills,7,0
A-116443,87,SQL Skills,9,0
A-116444,33,Experience Match,5,0
A-116445,89,Tech Stack Match,9,0
A-116446,67,Tech Stack Match,7,0
A-116447,58,Tech Stack Match,5,0
A-116448,58,Tech Stack Match,6,0
A-116449,81,SQL Skills,10,0
A-116450,59,Experience Match,3,0
A-116451,31,Experience Match,3,0
A-116452,81,Experience Match,9,0
A-116453,57,Tech Stack Match,3,0
A-116454,48,Communication,5,0
A-116455,83,Experience Match,7,0
A-116456,83,Communication,10,0
A-116457,35,SQL Skills,2,0
A-116458,71,Experience Match,7,0
A-116459,87,Experience Match,8,0
A-116460,70,Tech Stack Match,7,0
A-116461,56,SQL Skills,5,0
A-116464,39,Tech Stack Match,1,0
A-116465,91,Communication,7,0
A-116466,60,Experience Match,4,0
A-116468,47,SQL Skills,6,0
A-116469,53,Communication,7,0
A-116470,98,Tech Stack Match,10,0
A-116471,69,Communication,8,0
A-116472,42,Tech Stack Match,5,0
A-116474,48,Experience Match,5,0
A-116475,80,SQL Skills,9,0
A-116476,92,SQL Skills,10,0
A-116477,57,Communication,6,0
A-116478,56,SQL Skills,7,0
A-116480,55,Tech Stack Match,7,0
A-116481,30,Communication,5,0
A-116482,55,SQL Skills,7,0
A-116483,87,Communication,6,0
A-116484,77,Tech Stack Match,9,0
A-116485,43,Communication,6,0
A-116486,81,Communication,9,0
A-116487,97,Communication,10,0
A-116488,48,Communication,5,0
A-116489,96,Tech Stack Match,9,0
A-116490,64,SQL Skills,4,0
A-116491,87,SQL Skills,9,0
A-116492,35,SQL Skills,2,0
A-116493,74,Communication,6,0
A-116494,71,Experience Match,9,0
A-116495,96,SQL Skills,7,0
A-116496,65,Tech Stack Match,8,0
A-116497,68,Tech Stack Match,7,0
A-116498,63,Experience Match,4,0
A-116500,81,SQL Skills,6,0
A-116501,84,Experience Match,9,0
A-116502,55,Communication,3,0
A-116503,94,Communication,8,0
A-116504,98,Experience Match,9,0
A-116505,84,Tech Stack Match,8,0
A-116506,83,Experience Match,7,0
A-116507,42,Experience Match,5,0
A-116508,64,Communication,7,0
A-116509,82,SQL Skills,6,0
A-116510,58,Communication,5,0
A-116511,93,Tech Stack Match,8,0
A-116512,72,SQL Skills,8,0
A-116513,93,Tech Stack Match,10,0
A-116514,54,SQL Skills,5,0
A-116515,32,Tech Stack Match,5,0
A-116516,72,Communication,7,0
A-116517,93,Tech Stack Match,10,0
A-116518,96,SQL Skills,7,0
A-116519,68,Communication,4,0
A-116520,100,SQL Skills,10,0
